0,Shapeless,76,43,65,"['Horror', 'Mystery & Thriller', 'Drama']",,1h 28m,2021,"['Kelly Murtagh', 'Bobby Gilchrist', 'Jamie Neumann', 'Marco Dapper', 'Erika Ashley']",['Samantha Aldana 2']
106,Mrs. Harris Goes to Paris,94,93,93,"['Comedy', 'Drama']",PG,1h 55m,2022,"['Lesley Manville', 'Isabelle Huppert', 'Jason Isaacs', 'Anna Chancellor', 'Lambert Wilson']",['Anthony Fabian']
107,Bullet Proof,33,58,41,"['Action', 'Mystery & Thriller']",R,1h 32m,2022,"['Vinnie Jones', 'Lina Lecompte', 'James Clayton', 'Janvier Katabarwa', 'Danny Mac']",['James Clayton 2']
108,Tall Girl 2,63,26,50,['Comedy'],PG,1h 37m,2022,"['Ava Michelle', 'Griffin Gluck', 'Steve Zahn', 'Angela Kinsey', 'Sabrina Carpenter']",['Emily Ting']
109,Lullaby,100,81,93,['Drama'],,1h 44m,2022,"['Laia Costa', 'Susi Sánchez', 'Ramón Barea', 'Mikel Bustamante', 'Alauda Ruiz De Azúa']",['Alauda Ruiz De Azua']
110,The In Between,64,78,68,"['Romance', 'Drama', 'Sci-Fi']",PG-13,1h 55m,2022,"['Joey King', 'Kyle Allen', 'Kim Dickens', ""Celeste O'Connor"", 'John Ortiz']",['Arie Posin']
111,God's Creatures,89,58,78,"['Mystery & Thriller', 'Drama']",R,1h 40m,2022,"['Emily Watson', 'Paul Mescal', 'Aisling Franciosi', 'Declan Conlon', ""Toni O'Rourke""]","['Saela Davis', 'Anna Rose Holmer']"
112,The Lost Girls,13,18,14,"['Fantasy', 'Drama']",,1h 47m,2022,"['Livia De Paolis', 'Joely Richardson', 'Vanessa Redgrave', 'Julian Ovenden', 'Parker Sawyers']",['Livia De Paolis']
113,Emergency Declaration,63,79,68,"['Action', 'Drama', 'Mystery & Thriller']",,2h 18m,2021,"['Song Kang-ho', 'Lee Byung-hun', 'Jeon Do-yeon', 'Kim Nam-gil', 'Im Si-wan']",['Han Jae Rim']
114,American Siege,8,91,35,"['Action', 'Mystery & Thriller']",R,1h 31m,2021,"['Bruce Willis', 'Rob Gough', 'Timothy V. Murphy', 'Johann Urb', 'Anna Hindman']",['Edward Drake']
115,Hawa,88,93,89,"['Kids & Family', 'Comedy', 'Drama']",,1h 44m,2022,"['Sania Halifa', 'Oumou Sangaré', 'Titouan Gerbier', 'Jérôme Pouly', 'Yseult']",['Maimouna Doucoure']
116,Weird: The Al Yankovic Story,84,80,82,"['Biography', 'Comedy', 'Music']",,1h 48m,2022,"['Daniel Radcliffe', 'Evan Rachel Wood', 'Rainn Wilson', 'Julianne Nicholson', 'Thomas Lennon']",['Eric Appel']
117,Spirit Halloween: The Movie,54,52,53,"['Kids & Family', 'Holiday', 'Fantasy', 'Adventure']",,1h 27m,2022,"['Christopher Lloyd', 'Rachael Leigh Cook', 'Donovan Colan', 'Marissa Reyes', 'Jaiden Smith']",['David Poag']
118,Snow Day,29,27,28,"['Kids & Family', 'Comedy']",PG,1h 29m,2000,"['Chris Elliott', 'Mark Webber', 'Jean Smart', 'Schuyler Fisk', 'Iggy Pop']",['Chris Koch']
119,The Stepfather,13,34,20,"['Mystery & Thriller', 'Horror']",PG-13,1h 41m,2009,"['Dylan Walsh', 'Sela Ward', 'Penn Badgley', 'Amber Heard', 'Jon Tenney']",['Nelson Mccormick']
120,Albatross,54,39,49,['Drama'],,1h 30m,2011,"['Felicity Jones', 'Jessica Brown Findlay', 'Sebastian Koch', 'Julia Ormond', 'Peter Vaughan']",['Niall Maccormick']
121,"I, Challenger",60,100,73,['Comedy'],,1h 38m,2021,"['James Duval', 'Coy Stewart', 'Tina Majorino', 'Margaret Cho', 'MC Lyte']",['Paul Boyd 6']
122,Do Revenge,84,78,82,"['Comedy', 'Mystery & Thriller']",,1h 58m,2022,"['Camila Mendes', 'Maya Hawke', 'Rish Shah', 'Austin Abrams', 'Talia Ryder']",['Jennifer Kaytin Robinson']
123,One Way,53,64,56,"['Action', 'Mystery & Thriller']",R,1h 36m,2022,"['Machine Gun Kelly', 'Storm Reid', 'Drea de Matteo', 'Luis Da Silva Jr.', 'Meagan Holder']",['Andrew Baird']
124,The Fabulous Filipino Brothers,88,88,88,"['Romance', 'Comedy', 'Drama']",,1h 39m,2021,"['Dante Basco', 'Liza Lapira', 'Dionysio Basco', 'Darion Basco', 'Derek Basco']",['Dante Basco']
125,Night's End,45,19,36,['Horror'],,1h 21m,2022,"['Geno Walker', 'Kate Arrington', 'Michael Shannon', 'Daniel Kyri', 'Theo Germaine']",['Jennifer Reeder']
126,Guillermo del Toro's Pinocchio,96,90,94,"['Musical', 'Fantasy', 'Animation']",PG,1h 57m,2022,"['Gregory Mann', 'Ewan McGregor', 'David Bradley', 'Tilda Swinton', 'Cate Blanchett']","['Guillermo Del Toro', 'Mark Gustafson']"
127,The Sky is Everywhere,66,58,63,['Drama'],PG-13,1h 43m,2022,"['Grace Kaufman', 'Pico Alexander', 'Jason Segel', 'Cherry Jones', 'Jacques Colimon']",['Josephine Decker']
128,Meet Cute,59,61,59,"['Comedy', 'Romance', 'Sci-Fi']",,1h 29m,2022,"['Kaley Cuoco', 'Pete Davidson', 'Kevin Corrigan', 'Deborah S. Craig', 'Rock Kohli']",['Alexandre Lehmann']
129,Heathers: The Musical,71,91,77,"['Comedy', 'Musical']",,Comedy/Musical,2022,"['Ailsa Davidson', 'Simon Gordon', 'Maddison Firth', 'Vivian Panka', 'Mhairi Angus']",['Andy Fickman']
130,Love in the Villa,32,52,38,"['Romance', 'Comedy']",,1h 55m,2022,"['Kat Graham', 'Tom Hopper', 'Raymond Ablack', 'Laura Hopper', 'Sean Amsing']",['Mark Steven Johnson']
131,Rogue Agent,73,68,71,"['Crime', 'Drama', 'Mystery & Thriller']",,1h 56m,2022,"['James Norton', 'Gemma Arterton', 'Marisa Abela', 'Shazad Latif', 'Sarah Goldberg']","['Adam Patterson', 'Declan Lawn']"
132,Baby Geniuses,2,25,9,"['Kids & Family', 'Comedy']",PG,1h 34m,1999,"['Kathleen Turner', 'Christopher Lloyd', 'Kim Cattrall', 'Peter MacNicol', 'Dom DeLuise']",['Bob Clark']
133,Black Adam,38,88,54,"['Action', 'Adventure', 'Fantasy']",PG-13,2h 5m,2022,"['Dwayne Johnson', 'Aldis Hodge', 'Noah Centineo', 'Sarah Shahi', 'Marwan Kenzari']",['Jaume Collet Sera']
134,Ali,68,65,67,"['Biography', 'History', 'Drama']",R,2h 38m,2001,"['Will Smith', 'Jamie Foxx', 'Jon Voight', 'Mario Van Peebles', 'Ron Silver']",['Michael Mann']
135,Tiger 24,100,96,98,['Documentary'],,1h 30m,2022,"['Warren Pereira', 'Warren Pereira', 'Warren Pereira', 'Howard Barish', 'Zach Mann']",['Warren Pereira']
136,The First Wave,97,84,92,['Documentary'],R,1h 33m,2021,"['Nathalie Dougé', 'Matthew Heineman', 'Matthew Heineman', 'Jenna Millman', 'Leslie Norville']",['Matthew Heineman']
137,Transformers: Rise of the Beasts,52,91,65,"['Action', 'Adventure', 'Sci-Fi', 'Fantasy']",PG-13,2h 7m,2023,"['Anthony Ramos', 'Dominique Fishback', 'Ron Perlman', 'Michelle Yeoh', 'Pete Davidson']",['Steven Caple Jr']
138,Hollywood Stargirl,100,74,91,"['Kids & Family', 'Romance', 'Drama', 'Comedy']",PG,1h 43m,2022,"['Grace VanderWaal', 'Judy Greer', 'Elijah Richardson', 'Tyrel Jackson Williams', 'Judd Hirsch']",['Julia Hart']
139,Me Time,7,32,15,['Comedy'],R,1h 44m,2022,"['Kevin Hart', 'Mark Wahlberg', 'Regina Hall', 'Jimmy O. Yang', 'Luis Gerardo Méndez']",['John Hamburg']
140,Wifelike,13,58,28,"['Sci-Fi', 'Mystery & Thriller']",R,1h 46m,2022,"['Jonathan Rhys-Meyers', 'Elena Kampouris', 'Doron Bell', 'Agam Darshi', 'Sara Sampaio']",['James Bird']
141,El Cid,93,78,88,"['History', 'Drama']",,3h 4m,1961,"['Charlton Heston', 'Sophia Loren', 'Raf Vallone', 'Geneviève Page', 'John Fraser']",['Anthony Mann']
142,The Wayward Cloud,79,70,76,"['Comedy', 'Drama', 'Musical']",,1h 52m,2005,"['Lee Kang-sheng', 'Shiang-chyi Chen', 'Yi-Ching Lu', 'Ming-liang Tsai', 'Ming-liang Tsai']",['771484376']
143,Private Property,13,21,15,"['Mystery & Thriller', 'Drama']",R,1h 27m,2022,"['Ashley Benson', 'Shiloh Fernandez', 'Logan Miller', 'Frank Whaley', 'Jay Pharoah']",['Chadd Harbold']
144,All Jacked Up and Full of Worms,61,40,54,['Horror'],,1h 11m,2022,"['Phillip Andre Botello', 'Sammy Arechar', 'Betsey Brown', 'Trevor Dawkins', 'Noah Lepawsky']",['Alex Phillips 6']
145,We Feed People,100,83,94,['Documentary'],,1h 27m,2022,"['José Andrés', 'Ron Howard', 'Sara Bernstein', 'Brian Grazer', 'Ron Howard']",['Ron Howard']
146,The Runner,31,86,49,['Mystery & Thriller'],R,1h 42m,2021,"['Elisabeth Röhm', 'Eric Balfour', 'Jessica Amlee', 'Nadji Jeter', 'Kerri Medders']",['Michelle Danner']
147,Monstrous,54,67,58,"['Horror', 'Mystery & Thriller']",PG-13,1h 29m,2022,"['Christina Ricci', 'Santino Barnard', 'Colleen Camp', 'Don Baldaramos', 'Nick Vallelonga']",['Chris Sivertson']
148,The Sound of Violet,14,83,37,"['Romance', 'Comedy', 'Drama']",PG-13,1h 47m,2022,"['Cason Thomas', 'Cora Cleary', ""Jan D'Arcy"", 'Michael E. Bell', 'Kaelon Christopher']",['Allen Wolf']
149,"Bright Lights, Big City",60,38,52,['Drama'],R,1h 50m,1988,"['Michael J. Fox', 'Kiefer Sutherland', 'Phoebe Cates', 'Swoosie Kurtz', 'Frances Sternhagen']",['James Bridges']
150,Dave Chappelle's Block Party,92,74,86,"['Documentary', 'Comedy', 'Music']",R,1h 43m,2005,"['Dave Chappelle', 'Michel Gondry', 'Dave Chappelle', 'Dave Chappelle', 'Bob Yari']",['Michel Gondry']
151,No Man of God,80,63,74,"['Crime', 'Drama', 'Mystery & Thriller']",,1h 40m,2021,"['Elijah Wood', 'Luke Kirby', 'Aleksa Palladino', 'Robert Patrick', 'Christian Clemenson']",['Amber Rose Sealey']
152,The Infernal Machine,44,62,50,"['Mystery & Thriller', 'Drama']",R,1h 52m,2022,"['Guy Pearce', 'Alice Eve', 'Jeremy Davies', 'Alex Pettyfer', 'Iris Cayatte']",['Andrew Hunt 4']
153,Something to Talk About,39,52,43,"['Comedy', 'Drama']",R,1h 46m,1995,"['Julia Roberts', 'Dennis Quaid', 'Robert Duvall', 'Gena Rowlands', 'Kyra Sedgwick']",['Lasse Hallstrom']
154,The Phantom of the Open,86,90,87,"['Comedy', 'Drama']",PG-13,1h 46m,2021,"['Mark Rylance', 'Sally Hawkins', 'Rhys Ifans', 'Jake Davies', 'Christian Lees']",['Craig Roberts']
155,At the Devil's Door,43,21,35,['Horror'],,1h 33m,2013,"['Catalina Sandino Moreno', 'Naya Rivera', 'Ashley Rickards', 'Wyatt Russell', 'Ava Acres']",['Nicholas Mccarthy']
156,Sidney,90,83,87,['Documentary'],PG-13,1h 47m,2022,"['Denzel Washington', 'Halle Berry', 'Robert Redford', 'Lenny Kravitz', 'Barbra Streisand']",['Reggie Hudlin']
157,The Immaculate Room,28,67,41,"['Mystery & Thriller', 'Sci-Fi', 'Drama']",R,1h 28m,2022,"['Emile Hirsch', 'Kate Bosworth', 'Ashley Greene', 'M. Emmet Walsh', 'Alex Sgambati']",['Mukunda Michael Dewi']
158,Breaking the Sound Barrier,80,63,74,['Adventure'],,1h 55m,1952,"['Ralph Richardson', 'Ann Todd', 'Nigel Patrick', 'John Justin', 'Joseph Tomelty']",['David Lean']
159,WarHunt,19,87,41,"['Horror', 'Mystery & Thriller']",R,1h 33m,2022,"['Mickey Rourke', 'Robert Knepper', 'Jackson Rathbone', 'Josh Burdett', 'Anna Paliga']",['Mauro Borrelli']
160,Jane Fonda in Five Acts,97,90,94,"['Documentary', 'Biography']",,2h 13m,2018,"['Jane Fonda', 'Tom Hayden', 'Robert Redford', 'Lily Tomlin', 'Paula Weinstein']",['Susan Lacy']
161,Uncharted,40,90,56,"['Adventure', 'Action']",PG-13,1h 56m,2022,"['Tom Holland', 'Mark Wahlberg', 'Sophia Ali', 'Tati Gabrielle', 'Antonio Banderas']",['Ruben Fleischer']
162,Dangerous Game: The Legacy Murders,0,33,11,"['Mystery & Thriller', 'Drama']",R,1h 36m,2022,"['Jonathan Rhys-Meyers', 'Will Sasso', 'Jon Voight', 'Laura Mennell', 'Megan Charpentier']",['Sean Mcnamara']
163,The Requin,19,6,14,"['Mystery & Thriller', 'Adventure']",R,1h 29m,2022,"['Alicia Silverstone', 'James Tupper', ""Deirdre O'Connell"", 'Danny Chung', 'Jennifer Mudge']",['Le Van Kiet']
164,Lamborghini: The Man Behind the Legend,6,59,23,"['Biography', 'Drama']",R,1h 37m,2022,"['Frank Grillo', 'Gabriel Byrne', 'Mira Sorvino', 'Fortunato Cerlino', 'Romano Reggiani']",['Robert Moresco']
165,Texas Chainsaw Massacre,31,25,28,"['Horror', 'Mystery & Thriller']",R,1h 23m,2022,"['Sarah Yarkin', 'Elsie Fisher', 'Mark Burnham', 'Jacob Latimore', 'Moe Dunford']",['David Blue Garcia']
166,Emancipation,45,59,49,"['History', 'Drama', 'Mystery & Thriller']",R,2h 12m,2022,"['Will Smith', 'Ben Foster', 'Charmaine Bingwa', 'Gilbert Owuor', 'Mustafa Shakir']",['Antoine Fuqua']
167,The Bugs Bunny/Road Runner Movie,100,88,95,"['Kids & Family', 'Comedy', 'Animation']",G,1h 38m,1979,"['Mel Blanc', 'Arthur Q. Bryan', 'Paul Julian', 'Nicolai Shutorov', 'Chuck Jones']","['Charles M Jones', 'Phil Monroe']"
168,Tyler Perry's A Madea Homecoming,36,77,49,['Comedy'],,1h 47m,2022,"['Tyler Perry', 'Cassi Davis', 'Brandon Black', 'Isha Blakker', 'Gabrielle Dennis']",['Tyler Perry']
169,The Last Manhunt,18,87,41,"['Western', 'Action']",R,1h 43m,2022,"['Jason Momoa', 'Martin Sensmeier', 'Mainei Kinimaka', 'Mojean Aria', 'Charlie Brumbly']",['Christian Camargo']
170,Deadstream,91,76,86,"['Horror', 'Comedy']",,1h 27m,2022,"['Joseph Winter', 'Melanie Stone', 'Jason K. Wixom', 'Pat Barnett', 'Marty Collins']","['Joseph Winter', 'Vanessa Winter']"
171,Hypochondriac,84,54,74,"['Horror', 'Mystery & Thriller', 'LGBTQ+']",,1h 36m,2022,"['Zach Villa', 'Devon Graye', 'Paget Brewster', 'Marlene Forte', 'Madeline Zima']",['Addison Heimann']
172,Tales From the Darkside: The Movie,46,44,45,['Horror'],R,1h 33m,1990,"['Deborah Harry', 'Christian Slater', 'David Johansen', 'William Hickey', 'James Remar']",['John Harrison 2']
173,Hellraiser,67,58,64,"['Horror', 'Mystery & Thriller']",R,2h 1m,2022,"['Jamie Clayton', 'Goran Visnjic', ""Odessa A'zion"", 'Hiam Abbass', 'Brandon Flynn']",['David Bruckner 2']
174,"Anne at 13,000 ft",89,50,76,['Drama'],,1h 15m,2019,"['Deragh Campbell', 'Matt Johnson', 'Dorothea Paas', 'Lawrene Denkers', 'Kazik Radwanski']",['Kazik Radwanski']
175,The Banshees of Inisherin,96,75,89,['Comedy'],R,1h 49m,2022,"['Colin Farrell', 'Brendan Gleeson', 'Kerry Condon', 'Barry Keoghan', 'Pat Shortt']",['770694539']
176,Gone in the Night,45,22,37,"['Drama', 'Mystery & Thriller']",,1h 30m,2022,"['Winona Ryder', 'Dermot Mulroney', 'John Gallagher Jr.', 'Owen Teague', 'Brianne Tju']",['Eli Horowitz']
177,If These Walls Could Sing,95,91,93,"['Documentary', 'Music']",TV14,1h 26m,2022,"['Elton John', 'George Martin', 'The Beatles', 'Mary McCartney', 'John Battsek']",['Mary Mccartney']
178,Fresh Hell,100,71,90,"['Horror', 'Comedy']",,1h 19m,2021,"['Lanise Antoine Shelley', 'Ryan Imhoff', 'Will Mobley', 'Rob Fagin', 'Crystal Kim']","['Ryan Imhoff', 'Matt Neal']"
179,"Hunt Her, Kill Her",54,88,65,"['Horror', 'Mystery & Thriller']",,1h 29m,2022,"['Natalie Terrazzino', 'JC Oakley III', 'Larry Bunton', 'Trevor Tucker', 'Philip Zimny']","['Greg Swinson 4', 'Ryan Thiessen 4']"
180,Look Both Ways,62,71,65,"['Comedy', 'Drama', 'Romance']",,1h 50m,2022,"['Lili Reinhart', 'Danny Ramirez', 'David Corenswet', 'Aisha Dee', 'Andrea Savage']",['Wanuri Kahiu']
181,There Are No Saints,26,33,28,"['Action', 'Mystery & Thriller', 'Crime']",R,1h 45m,2022,"['José María Yazpik', 'Paz Vega', 'Ron Perlman', 'Tim Roth', 'Shannyn Sossamon']",['Alfonso Pineda Ulloa']
182,Poker Face,9,35,17,['Mystery & Thriller'],,1h 35m,2022,"['Russell Crowe', 'Liam Hemsworth', 'RZA', 'Elsa Pataky', 'Brooke Satchwell']",['Russell Crowe']
183,A Cops and Robbers Story,71,100,80,"['Documentary', 'Biography']",,1h 24m,2020,"['Corey Pegues', 'Sean Grayson Fredericks', 'Raymond Lorenzo New', 'William P. Easter', 'June George Bell']",['Ilinca Calugareanu']
184,Lou,67,61,65,"['Crime', 'Drama']",R,1h 47m,2022,"['Allison Janney', 'Jurnee Smollett', 'Logan Marshall-Green', 'Greyston Holt', 'Matt Craven']",['Anna Foerster']
185,Night at the Museum: Kahmunrah Rises Again,71,33,58,"['Kids & Family', 'Fantasy', 'Comedy', 'Adventure', 'Animation']",PG,1h 17m,2022,"['Joshua Bassett', 'Joseph Kamal', 'Thomas Lennon', 'Akmal Saleh', 'Steve Zahn']","['Matt Danner', 'Justin Lovell']"
186,See for Me,81,58,73,"['Mystery & Thriller', 'Crime', 'Drama']",,1h 33m,2021,"['Skyler Davenport', 'Laura Vandervoort', 'Kim Coates', 'Jessica Parker Kennedy', 'Emily Piggford']",['Randall Okita']
187,"Hello, Goodbye, and Everything in Between",29,33,30,"['Romance', 'Comedy']",,1h 22m,2022,"['Talia Ryder', 'Jordan Fisher', 'Jennifer Robertson', 'Nico Hiraga', 'Sarah Grey']",['Michael Lewen']
188,Redeeming Love,11,95,39,"['Romance', 'History', 'Drama']",PG-13,2h 14m,2022,"['Abigail Cowen', 'Tom Lewis', 'Logan Marshall-Green', 'Famke Janssen', 'Eric Dane']",['Dj Caruso']
189,Glasshouse,82,58,74,"['Drama', 'Mystery & Thriller', 'Sci-Fi']",,1h 34m,2021,"['Jessica Alexander', 'Anja Taljaard', 'Hilton Pelser', 'Adrienne Pearce', 'Brent Vermeulen']",['Kelsey Egan']
190,The Changed,82,80,81,"['Horror', 'Sci-Fi', 'Mystery & Thriller']",,1h 17m,2021,"['Tony Todd', 'Clare Foley', 'Jason Alan Smith', 'Carlee Avers', 'Doug Tompos']",['Michael Mongillo']
191,Unplugging,14,29,19,"['Comedy', 'Romance']",R,1h 34m,2022,"['Eva Longoria', 'Matt Walsh', 'Nicole Byer', 'Lea Thompson', 'Keith David']",['Debra Neil Fisher']
192,The Mystery of Marilyn Monroe: The Unheard Tapes,36,27,33,"['Biography', 'Documentary']",,1h 40m,2022,"['Emma Cooper', 'Emma Cooper', 'Chris Smith', 'Geoffrey Sentamu', 'Gregor Lyon']",['Emma Cooper 2']
193,Agent Game,21,72,38,"['Action', 'Mystery & Thriller']",R,1h 30m,2022,"['Mel Gibson', 'Adan Canto', 'Jason Isaacs', 'Katie Cassidy', 'Dermot Mulroney']",['Grant S Johnson']
194,Avarice,80,82,80,"['Action', 'Mystery & Thriller']",,1h 29m,2022,"['Gillian Alexy', 'Luke Ford', 'Campbell Greenock', 'Ryan Panizza', 'Alexandra Nell']",['John V Soto']
195,Kimi,92,59,81,['Mystery & Thriller'],R,1h 29m,2022,"['Zoë Kravitz', 'Byron Bowers', 'Rita Wilson', 'Robin Givens', 'India de Beaufort']",['Steven Soderbergh']
196,Tony Hawk: Until the Wheels Fall Off,96,90,94,"['Biography', 'Documentary']",,2h 15m,2022,"['Tony Hawk', 'Stacy Peralta', 'Rodney Mullen', 'Mike McGill', 'Lance Mountain']",['Sam Jones 5']
197,Operation Seawolf,33,19,28,"['War', 'Drama', 'Action']",,1h 26m,2022,"['Dolph Lundgren', 'Frank Grillo', 'Hiram A. Murray', 'Andrew Stecker', 'Apostolos Gliarmis']",['Steven Luke']
198,Home Team,21,63,35,['Comedy'],PG,1h 35m,2022,"['Kevin James', 'Taylor Lautner', 'Rob Schneider', 'Tait Blum', 'Jackie Sandler']","['Charles Francis Kinnane', 'Daniel Kinnane 2']"
199,Homebound,70,24,54,"['Mystery & Thriller', 'Horror']",,1h 11m,2021,"['Aisling Loftus', 'Tom Goodman-Hill', 'Hattie Gotobed', 'Raffiella Chapman', 'Lukas Rolfe']",['Sebastian Godwin']
200,Mad Heidi,87,96,90,"['Action', 'Adventure', 'Comedy', 'Horror']",,1h 32m,2022,"['Alice Lucy', 'Max Rüdlinger', 'Casper Van Dien', 'David Schofield', 'Kel Matsena']","['Johannes Hartmann', 'Sandro Klopfstein']"
201,Dashcam,89,62,80,['Mystery & Thriller'],,1h 28m,2021,"['Larry Fessenden', 'Zachary Booth', 'Eric Tabach', 'Noa Fisher', 'Giullian Yao Gioiello']",['Christian Nilsson']
202,Vengeance,81,86,82,"['Comedy', 'Mystery & Thriller', 'Drama', 'Horror']",R,1h 47m,2022,"['B.J. Novak', 'Issa Rae', 'Ashton Kutcher', 'Boyd Holbrook', 'J. Smith-Cameron']",['Bj Novak']
203,The Cellar,30,31,30,"['Horror', 'Mystery & Thriller']",,1h 24m,2022,"['Elisha Cuthbert', 'Eoin Macken', 'Abby Fitz', 'Dylan Fitzmaurice Brady', 'Tara Lee']",['Brendan Muldowney']
204,Stay on Board: The Leo Baker Story,100,80,93,"['Documentary', 'LGBTQ+']",,1h 13m,2022,"['Leo Baker', 'Melissa Bueno-Woerner', 'Alexis Sablone', 'Nicola Marsh', 'Giovanni Reda']","['Nicola Marsh', 'Giovanni Reda']"
205,Ted K,85,51,73,"['Biography', 'Drama', 'Action', 'Fantasy']",R,2h 0m,2021,"['Sharlto Copley', 'Drew Powell', 'Travis W. Bruyer', 'Wayne Pyle', 'Tahmus Rounds']",['Tony Stone 4']
206,A Gift From Bob,79,66,74,"['Holiday', 'Comedy', 'Drama']",,1h 32m,2021,"['Luke Treadaway', 'Anna Wilson-Jones', 'Tim Plester', 'Kristina Tonteri-Young', 'Daisy Badger']",['Charles Martin Smith']
207,The Waterdance,94,63,83,['Drama'],R,1h 46m,1992,"['Eric Stoltz', 'Helen Hunt', 'William Allen Young', 'James Roach', 'Elizabeth Peña']","['Neal Jimenez', 'Michael Steinberg']"
208,One Night at McCool's,33,39,35,['Comedy'],R,1h 33m,2001,"['Liv Tyler', 'Matt Dillon', 'John Goodman', 'Paul Reiser', 'Michael Douglas']",['Harald Zwart']
209,Blind Spot,80,50,70,['Mystery & Thriller'],,1h 13m,1947,"['Chester Morris', 'Constance Dowling', 'Steven Geray', 'Sid Tomack', 'James Bell']",['1006019 Robert Gordon']
210,Help,45,99,63,"['Mystery & Thriller', 'Drama']",,1h 36m,2021,"['Emily Redpath', 'Sarah Alexandra Marks', 'Louis James', 'Blake Ridder', 'Duncan James']",['Blake Ridder']
